Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1103,20,3.0,70.0,7000,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,2.9911111111581867,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,5,7,1960,2002,3.0306748466257667,3.0285913528591353,3.218446600356333,3.218274107779181,3.0247191011235954,45.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.000000355929034,588,3.019904458598726,0,422,1010,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1134,0,0,1134,0,0,1,0,2,1,3.1496598639455784,6,3.013235294117647,0,3.0434782608695654,2.964367816091954,1960.0,2.8696682464454977,1,254,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,16,0,0,0,0,3.0289057123193395,3.0730066078796847,3.0291607396870557,0,4,2007,3.069455406471981,3.1643835616438354,135000
1104,20,3.0,79.0,8910,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.060836501900244,3.032561505065123,2.9911111111581867,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,6,6,1959,1959,3.020979020979043,3.0285913528591353,3.039467271013622,3.0108607589654266,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,2.947375154127224,3.090909090781007,655,3.019904458598726,0,0,655,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1194,0,0,1194,0,1,1,0,3,1,3.1496598639455784,6,3.013235294117647,1,2.982347730142401,2.977330016643784,1954.0,2.9460227272727275,2,539,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,0,192,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,7,2006,3.069455406471981,3.0734557595993324,159500
1105,160,3.9999999975549225,24.0,2016,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.41853486161681,3.011904761904762,3.026989619377163,2.9912311753016607,2.9168539325842695,5,5,1970,1970,3.0306748466257667,3.0285913528591353,3.0675675675020906,3.067632849947605,3.0247191011235954,304.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.072093023255814,0,3.019904458598726,0,630,630,3.022408963585434,3.119158878504673,3.0205128205128204,3.0134932533733134,630,672,0,1302,0,0,2,1,3,1,3.1496598639455784,6,3.013235294117647,0,3.0434782608695654,3.1627906976744184,1970.0,3.1669421487603304,2,440,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,0,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,4,2007,3.069455406471981,3.0734557595993324,106000
1106,60,3.0,98.0,12256,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,3.060836501900244,3.032561505065123,3.0031384017056273,3.011904761904762,3.026989619377163,3.0221311475409838,2.9168539325842695,8,5,1994,1995,3.0306748466257667,3.0285913528591353,3.0675675675020906,3.067632849947605,3.0247191011235954,362.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.9173599484580173,3.026697177726926,2.9592760182291493,2.911483253588517,1032,3.019904458598726,0,431,1463,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1500,1122,0,2622,1,0,2,1,3,1,2.8839590443686007,9,3.013235294117647,2,3.0000000000000053,2.964367816091954,1994.0,2.8696682464454977,2,712,2.9969488939740656,3.0075414781297134,3.0082089552238807,186,32,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,4,2010,3.069455406471981,3.0734557595993324,325000
1107,20,3.0,114.0,10357,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,3.060836501900244,3.032561505065123,2.9175063676511237,3.0247004789699585,3.026989619377163,3.0221311475409838,3.017906336088154,7,5,1990,1991,3.020979020979043,3.0285913528591353,3.0675675675020906,3.067632849947605,3.0493119266055047,0.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,2.947375154127224,2.911483253588517,738,3.019904458598726,0,172,910,3.022408963585434,3.120331950184358,3.0205128205128204,3.0134932533733134,1442,0,0,1442,1,0,2,0,3,1,2.8839590443686007,6,3.013235294117647,1,3.0000000000000053,2.964367816091954,1990.0,2.9460227272727275,2,719,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,244,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,5,2007,3.069455406471981,3.0734557595993324,179900
1108,60,3.0,168.0,23257,3.03232462173315,3.040175310445581,3.0479245943989586,3.0013643059407245,3.0287868403015765,2.978753974930345,3.032561505065123,3.000078590652087,3.011904761904762,3.026989619377163,3.0221311475409838,2.9168539325842695,7,5,2006,2006,3.0306748466257667,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0493119266055047,0.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.9173599484580173,2.9394537207412452,3.0440713536201467,3.072093023255814,0,3.019904458598726,0,868,868,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,887,1134,0,2021,0,0,2,1,3,1,2.8839590443686007,9,3.013235294117647,1,3.0236842105263158,2.977330016643784,2006.0,2.8696682464454977,2,422,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,100,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,9,2006,2.6639479866730786,2.680009603543778,274725
1109,60,3.0,,8063,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.000078590652087,3.011904761904762,3.026989619377163,3.0221311475409838,2.9168539325842695,6,5,2000,2000,3.0306748466257667,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,3.0440713536201467,3.072093023255814,0,3.019904458598726,0,924,924,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,948,742,0,1690,0,0,2,1,3,1,3.1496598639455784,7,3.013235294117647,1,3.0000000000000053,2.964367816091954,2000.0,2.8696682464454977,2,463,2.9969488939740656,3.0075414781297134,3.0082089552238807,100,48,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,11,2007,3.069455406471981,2.891130886895454,181000
1110,20,3.0,107.0,11362,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.013039636614155,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,8,5,2004,2005,3.0306748466257667,3.0285913528591353,2.9090909093375803,2.901869159355091,2.8984401586053608,42.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.9173599484580173,3.026697177726926,2.947375154127224,2.911483253588517,1039,3.019904458598726,0,797,1836,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1836,0,0,1836,1,0,2,0,3,1,2.8839590443686007,7,3.013235294117647,1,3.0236842105263158,2.964367816091954,2004.0,2.9460227272727275,3,862,2.9969488939740656,3.0075414781297134,3.0082089552238807,125,185,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,3,2009,3.069455406471981,3.0734557595993324,280000
1111,60,3.0,,8000,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.000078590652087,3.011904761904762,3.026989619377163,3.0221311475409838,2.9168539325842695,6,5,1995,1996,3.0306748466257667,3.0285913528591353,3.0675675675020906,3.067632849947605,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,3.0440713536201467,2.911483253588517,219,3.019904458598726,0,554,773,3.022408963585434,3.120331950184358,3.0205128205128204,3.0134932533733134,773,885,0,1658,1,0,2,1,3,1,3.1496598639455784,8,3.013235294117647,1,3.0000000000000053,2.964367816091954,1995.0,2.9460227272727275,2,431,2.9969488939740656,3.0075414781297134,3.0082089552238807,224,84,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,6,2008,3.069455406471981,3.0734557595993324,188000
1112,60,3.0,80.0,10480,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.0001428805954125,3.011904761904762,3.026989619377163,3.0221311475409838,2.9168539325842695,7,6,1976,1976,3.020979020979043,3.0285913528591353,2.962972880331527,2.971831272328764,3.0247191011235954,660.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.090909090781007,403,3.019904458598726,0,400,803,3.022408963585434,3.119158878504673,3.0205128205128204,3.0134932533733134,1098,866,0,1964,0,0,2,1,4,1,3.1496598639455784,8,3.013235294117647,1,3.0236842105263158,2.964367816091954,1976.0,2.8696682464454977,2,483,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,69,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,9,2008,3.069455406471981,3.0734557595993324,205000
1113,20,3.0,73.0,7100,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,3.060836501900244,3.032561505065123,2.9911111111581867,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,5,7,1957,1957,3.0306748466257667,3.0285913528591353,3.0846922532895267,3.2073264474907854,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,2.911483253588517,708,3.019904458598726,0,108,816,3.022408963585434,3.119158878504673,3.0205128205128204,3.1488627614223565,816,0,0,816,1,0,1,0,2,1,3.1496598639455784,5,3.013235294117647,0,3.0434782608695654,3.1627906976744184,1957.0,3.1669421487603304,1,308,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,0,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,7,2006,3.069455406471981,3.0734557595993324,129900
1114,20,3.0,66.0,8923,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,2.9911111111581867,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,5,7,1953,2006,3.0306748466257667,3.0285913528591353,3.218446600356333,3.218274107779181,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.040540508036903,643,3.019904458598726,0,365,1008,3.022408963585434,3.120331950184358,3.0205128205128204,3.0134932533733134,1008,0,0,1008,1,0,1,0,2,1,2.8839590443686007,6,3.013235294117647,0,3.0434782608695654,2.964367816091954,1953.0,3.1669421487603304,1,240,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,18,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,5,2007,3.069455406471981,3.0734557595993324,134500
1115,20,3.0,90.0,5400,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.8140874947239753,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,5,7,1954,2000,3.0306748466257667,3.0285913528591353,2.9090909093375803,2.901869159355091,3.0493119266055047,0.0,3.15121412803532,3.2123281481527157,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.000000355929034,415,3.019904458598726,0,418,833,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,833,0,0,833,0,0,1,0,2,1,2.8839590443686007,4,3.013235294117647,0,3.0434782608695654,3.1627906976744184,1955.0,3.1669421487603304,1,326,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,0,0,0,0,0,3.0289057123193395,3.133757843936987,3.0291607396870557,0,8,2006,3.069455406471981,3.0734557595993324,117000
1116,20,3.0,93.0,12085,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.013039636614155,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,8,5,2007,2007,3.020979020979043,3.0285913528591353,2.955339805825243,2.9543650793650795,2.8984401586053608,328.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.9173599484580173,3.026697177726926,3.0440713536201467,2.911483253588517,1004,3.019904458598726,0,730,1734,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1734,0,0,1734,1,0,2,0,3,1,2.970019707562462,7,3.013235294117647,1,3.0236842105263158,2.964367816091954,2007.0,2.8696682464454977,3,928,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,0,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,11,2007,2.6639479866730786,2.680009603543778,318000
1117,80,3.0,,7750,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.000078590652087,3.011904761904762,3.026989619377163,3.0221311475409838,3.045962819227181,8,5,2002,2002,3.020979020979043,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0493119266055047,0.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,3.0440713536201467,2.911483253588517,353,3.019904458598726,0,55,408,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,779,640,0,1419,1,0,2,1,3,1,2.8839590443686007,7,3.013235294117647,1,3.0000000000000053,2.977330016643784,2002.0,2.9460227272727275,2,527,2.9969488939740656,3.0075414781297134,3.0082089552238807,120,0,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,3,2009,3.069455406471981,3.0734557595993324,184100
1118,20,3.0,57.0,9764,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,2.9818748251923597,3.032561505065123,3.027034850975141,3.0247004789699585,3.026989619377163,3.0221311475409838,3.017906336088154,5,7,1967,2003,3.0306748466257667,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.040540508036903,702,3.019904458598726,0,192,894,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,894,0,0,894,1,0,1,0,3,1,2.8839590443686007,5,3.013235294117647,0,3.0434782608695654,2.964367816091954,1967.0,2.8696682464454977,2,450,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,0,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,5,2008,3.069455406471981,3.0734557595993324,130000
1119,80,3.0,85.0,13825,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.027034850975141,3.011904761904762,3.026989619377163,3.0221311475409838,3.045962819227181,5,6,1958,1987,3.0306748466257667,3.0285913528591353,2.9090909093375803,2.901869159355091,3.0493119266055047,0.0,3.15121412803532,3.2123281481527157,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.072093023255814,0,3.019904458598726,0,533,533,3.022408963585434,3.119158878504673,3.0205128205128204,3.0134932533733134,1021,580,0,1601,0,1,1,0,3,1,3.1496598639455784,6,3.1708461069340665,0,3.0434782608695654,2.977330016643784,1958.0,2.8696682464454977,1,300,2.9969488939740656,3.0075414781297134,3.0082089552238807,280,34,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,12,2008,3.069455406471981,3.0734557595993324,140000
1120,20,3.0,70.0,7560,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,2.9911111111581867,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,5,5,1959,1959,3.0306748466257667,3.0285913528591353,3.039467271013622,3.218274107779181,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.2557316530868166,369,3.019904458598726,0,671,1040,3.022408963585434,3.119158878504673,3.0205128205128204,3.1488627614223565,1040,0,0,1040,0,0,1,0,3,1,3.1496598639455784,6,3.013235294117647,0,3.0434782608695654,2.964367816091954,1959.0,2.8696682464454977,1,286,2.9969488939740656,3.0075414781297134,3.0082089552238807,140,0,252,0,0,0,3.0289057123193395,3.0367699563294854,3.0291607396870557,0,7,2006,3.069455406471981,3.0734557595993324,133700
1121,30,3.9999999975549225,59.0,8263,3.03232462173315,3.040175310445581,3.0594594594594593,3.141329829140209,3.0287868403015765,3.027566539923954,2.954669306239236,3.0272958114571984,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,6,5,1920,1950,3.0306748466257667,3.0285913528591353,3.039467271013622,3.0108607589654266,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.445204075220309,3.163328197226502,3.026697177726926,3.0440713536201467,3.072093023255814,0,3.019904458598726,0,1012,1012,3.022408963585434,3.119158878504673,3.0205128205128204,3.1488627614223565,1012,0,0,1012,0,0,1,0,2,1,3.1496598639455784,6,3.013235294117647,1,3.0236842105263158,3.1627906976744184,1920.0,3.1669421487603304,1,308,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,22,112,0,0,0,3.0289057123193395,3.133757843936987,3.0291607396870557,0,5,2007,3.069455406471981,3.0734557595993324,118400
1122,20,3.0,84.0,10084,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.066666581001408,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,7,5,2005,2006,3.0306748466257667,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0247191011235954,196.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,2.9592760182291493,2.911483253588517,24,3.019904458598726,0,1528,1552,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1552,0,0,1552,0,0,2,0,3,1,2.8839590443686007,7,3.013235294117647,0,3.0434782608695654,2.964367816091954,2005.0,2.8696682464454977,3,782,2.9969488939740656,3.0075414781297134,3.0082089552238807,144,20,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,7,2006,2.6639479866730786,2.680009603543778,212900
1123,20,3.0,,8926,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,3.060836501900244,3.032561505065123,3.0599895260507197,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,4,3,1956,1956,3.0306748466257667,3.0285913528591353,3.2143835616438357,3.1893835616438357,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.072093023255814,0,3.019904458598726,0,672,672,3.022408963585434,2.9271255060728745,3.0205128205128204,3.1488627614223565,960,0,0,960,0,0,1,0,3,1,3.1496598639455784,5,3.013235294117647,0,3.0434782608695654,3.015102141009668,1956.0,3.1669421487603304,1,288,2.9969488939740656,3.0075414781297134,3.0082089552238807,64,0,0,0,160,0,3.0289057123193395,3.133757843936987,3.0291607396870557,0,10,2009,2.9814846701286157,2.891130886895454,112000
1124,20,3.0,50.0,9405,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.0599895260507197,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,5,9,1947,2008,3.020979020979043,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0493119266055047,0.0,3.15121412803532,3.1273004453523736,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.072093023255814,0,3.019904458598726,0,698,698,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,698,0,0,698,0,1,1,0,2,1,3.1496598639455784,4,3.013235294117647,0,3.0434782608695654,3.184835145256667,,3.184835145256667,0,0,3.184835145256667,3.184835145256667,3.0082089552238807,0,200,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,6,2009,3.069455406471981,3.0734557595993324,118000
1125,80,3.0,,9125,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.000078590652087,3.011904761904762,3.026989619377163,3.0221311475409838,3.045962819227181,7,5,1992,1992,3.0306748466257667,3.0285913528591353,3.0675675675020906,3.067632849947605,3.0247191011235954,170.0,3.15121412803532,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,3.0440713536201467,3.072093023255814,0,3.019904458598726,0,384,384,3.022408963585434,3.120331950184358,3.0205128205128204,3.0134932533733134,812,670,0,1482,0,0,2,1,3,1,2.8839590443686007,7,3.013235294117647,1,3.0000000000000053,2.964367816091954,1992.0,2.9460227272727275,2,392,2.9969488939740656,3.0075414781297134,3.0082089552238807,100,25,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,7,2007,3.069455406471981,3.0734557595993324,163900
1126,20,3.0,60.0,10434,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,2.9911111111581867,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,4,5,1955,1955,3.0306748466257667,3.0285913528591353,2.962972880331527,2.971831272328764,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.072093023255814,0,3.019904458598726,0,1005,1005,3.022408963585434,3.119158878504673,3.0205128205128204,3.0134932533733134,1005,0,0,1005,0,0,1,0,2,1,3.070657579264079,5,3.013235294117647,1,3.0000000000000053,3.1627906976744184,1977.0,3.1669421487603304,2,672,3.4729869636860125,3.2621998357664435,3.0082089552238807,0,0,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,11,2009,3.069455406471981,3.0734557595993324,115000
1127,120,3.0,53.0,3684,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.041557851831527,3.011904761904762,3.026989619377163,2.9912311753016607,3.017906336088154,7,5,2007,2007,3.020979020979043,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0247191011235954,130.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,3.0440713536201467,3.072093023255814,0,3.019904458598726,0,1373,1373,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1555,0,0,1555,0,0,2,0,2,1,2.8839590443686007,7,3.013235294117647,1,3.0000000000000053,2.964367816091954,2007.0,2.9460227272727275,3,660,2.9969488939740656,3.0075414781297134,3.0082089552238807,143,20,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,6,2009,3.069455406471981,3.0734557595993324,174000
1128,20,3.0,182.0,14572,3.03232462173315,3.040175310445581,3.0479245943989586,3.0297482837528604,3.0287868403015765,3.060836501900244,3.032561505065123,3.000078590652087,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,7,5,2004,2004,3.020979020979043,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0493119266055047,0.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,2.9592760182291493,2.911483253588517,1300,3.019904458598726,0,230,1530,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1530,0,0,1530,1,0,2,0,3,1,2.8839590443686007,7,3.013235294117647,1,3.0236842105263158,2.964367816091954,2004.0,2.9460227272727275,3,630,2.9969488939740656,3.0075414781297134,3.0082089552238807,144,36,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,11,2007,3.069455406471981,3.1643835616438354,259000
1129,60,3.0,59.0,11796,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.000078590652087,3.011904761904762,3.026989619377163,3.0221311475409838,2.9168539325842695,7,5,2004,2005,3.0306748466257667,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0493119266055047,0.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,2.9592760182291493,3.072093023255814,0,3.019904458598726,0,847,847,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,847,1112,0,1959,0,0,2,1,4,1,2.8839590443686007,8,3.013235294117647,1,3.0236842105263158,2.977330016643784,2004.0,2.9460227272727275,2,434,2.9969488939740656,3.0075414781297134,3.0082089552238807,100,48,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,7,2007,3.069455406471981,3.0734557595993324,215000
1130,90,3.9999999975549225,60.0,7200,3.03232462173315,3.6872176772528764,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.8140874947239753,3.011904761904762,3.026989619377163,3.0565594319380702,3.1872618423873402,5,5,1980,1980,3.0306748466257667,3.0285913528591353,2.9090909093375803,2.901869159355091,3.0247191011235954,180.0,3.15121412803532,3.0054602184087362,3.085173501577287,2.883495145631068,3.026697177726926,3.089551558294749,2.911483253588517,936,3.019904458598726,0,0,936,3.022408963585434,3.119158878504673,3.0205128205128204,3.0134932533733134,936,0,0,936,1,0,1,0,2,1,3.1496598639455784,4,3.013235294117647,0,3.0434782608695654,3.1627906976744184,1980.0,3.1669421487603304,2,672,2.9969488939740656,3.0075414781297134,3.0082089552238807,49,0,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,8,2007,3.069455406471981,3.0734557595993324,140000
1131,50,3.0,65.0,7804,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,2.8863688927250553,3.011904761904762,3.026989619377163,3.0221311475409838,3.2727269030930493,4,3,1928,1950,3.0306748466257667,3.0285913528591353,3.0846922532895267,2.971831272328764,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.445204075220309,3.163328197226502,3.026697177726926,3.0440713536201467,3.040540508036903,622,3.019904458598726,0,500,1122,3.022408963585434,3.119158878504673,3.0205128205128204,3.0134932533733134,1328,653,0,1981,1,0,2,0,4,1,2.8839590443686007,7,3.1708461069340665,2,3.0000000000000053,3.1627906976744184,1981.0,3.1669421487603304,2,576,2.9969488939740656,3.0075414781297134,3.0082089552238807,431,44,0,0,0,0,3.0289057123193395,3.133757843936987,3.0291607396870557,0,12,2009,3.069455406471981,3.0734557595993324,135000
