"age;""job"";""marital"";""education"";""default"";""balance"";""housing"";""loan"";""contact"";""day"";""month"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""y"""
"28;""blue-collar"";""single"";""tertiary"";""no"";1984;""yes"";""no"";""cellular"";4;""may"";32;2;14;1;""failure"";""no"""
"31;""management"";""single"";""tertiary"";""no"";630;""no"";""no"";""cellular"";4;""may"";95;2;91;2;""failure"";""no"""
"44;""blue-collar"";""single"";""secondary"";""no"";0;""yes"";""no"";""cellular"";4;""may"";64;2;19;1;""failure"";""no"""
"22;""admin."";""single"";""tertiary"";""no"";897;""yes"";""no"";""cellular"";4;""may"";98;4;89;4;""success"";""no"""
"60;""technician"";""married"";""secondary"";""no"";316;""no"";""no"";""cellular"";4;""may"";545;2;263;4;""failure"";""yes"""
"33;""technician"";""married"";""secondary"";""no"";2044;""yes"";""no"";""cellular"";4;""may"";532;3;-1;0;""unknown"";""yes"""
"32;""student"";""single"";""tertiary"";""no"";214;""no"";""no"";""cellular"";4;""may"";117;1;-1;0;""unknown"";""no"""
"28;""management"";""single"";""tertiary"";""no"";672;""no"";""no"";""cellular"";4;""may"";174;1;-1;0;""unknown"";""no"""
"45;""services"";""married"";""tertiary"";""no"";4958;""no"";""no"";""cellular"";4;""may"";212;4;-1;0;""unknown"";""no"""
"32;""student"";""single"";""tertiary"";""no"";1138;""no"";""no"";""cellular"";4;""may"";214;3;83;3;""success"";""yes"""
"44;""blue-collar"";""married"";""secondary"";""no"";4236;""yes"";""no"";""cellular"";4;""may"";378;3;-1;0;""unknown"";""no"""
"49;""management"";""married"";""tertiary"";""no"";1;""yes"";""no"";""cellular"";4;""may"";7;4;-1;0;""unknown"";""no"""
"48;""blue-collar"";""married"";""secondary"";""no"";863;""yes"";""no"";""telephone"";4;""may"";412;5;350;2;""success"";""yes"""
"49;""blue-collar"";""married"";""primary"";""no"";1133;""yes"";""no"";""cellular"";4;""may"";291;3;-1;0;""unknown"";""no"""
"35;""technician"";""single"";""secondary"";""no"";5731;""yes"";""no"";""cellular"";4;""may"";164;2;167;4;""other"";""no"""
"28;""admin."";""single"";""secondary"";""no"";1842;""yes"";""no"";""cellular"";4;""may"";92;2;-1;0;""unknown"";""no"""
"28;""blue-collar"";""married"";""primary"";""no"";-65;""yes"";""no"";""cellular"";4;""may"";90;4;-1;0;""unknown"";""no"""
"47;""management"";""married"";""secondary"";""no"";2010;""no"";""no"";""telephone"";4;""may"";222;6;-1;0;""unknown"";""no"""
"42;""management"";""single"";""tertiary"";""no"";10907;""no"";""no"";""cellular"";4;""may"";74;3;-1;0;""unknown"";""no"""
"26;""admin."";""single"";""secondary"";""no"";160;""no"";""yes"";""cellular"";4;""may"";172;2;-1;0;""unknown"";""no"""
"44;""admin."";""married"";""secondary"";""no"";10354;""no"";""no"";""telephone"";4;""may"";96;1;-1;0;""unknown"";""no"""
"29;""management"";""married"";""tertiary"";""no"";451;""no"";""no"";""cellular"";4;""may"";54;1;96;1;""failure"";""no"""
"22;""student"";""single"";""secondary"";""no"";1925;""no"";""no"";""cellular"";4;""may"";180;1;-1;0;""unknown"";""no"""
"36;""management"";""single"";""tertiary"";""no"";1876;""no"";""no"";""cellular"";4;""may"";150;1;-1;0;""unknown"";""no"""
"50;""management"";""married"";""tertiary"";""no"";346;""no"";""no"";""cellular"";4;""may"";76;2;87;1;""success"";""no"""
"41;""management"";""married"";""tertiary"";""no"";298;""no"";""no"";""cellular"";4;""may"";63;3;272;1;""other"";""no"""
"26;""self-employed"";""single"";""tertiary"";""no"";1153;""no"";""no"";""cellular"";4;""may"";238;3;-1;0;""unknown"";""no"""
"32;""technician"";""married"";""secondary"";""no"";282;""yes"";""no"";""cellular"";4;""may"";257;2;-1;0;""unknown"";""no"""
"34;""self-employed"";""married"";""secondary"";""no"";1813;""no"";""no"";""cellular"";4;""may"";370;5;-1;0;""unknown"";""no"""
"41;""blue-collar"";""married"";""secondary"";""no"";72;""yes"";""no"";""cellular"";4;""may"";130;3;312;3;""failure"";""no"""
"41;""blue-collar"";""married"";""secondary"";""no"";1354;""yes"";""no"";""cellular"";4;""may"";106;2;-1;0;""unknown"";""no"""
"40;""unemployed"";""single"";""secondary"";""no"";356;""yes"";""no"";""cellular"";4;""may"";225;2;339;2;""failure"";""no"""
"59;""management"";""married"";""tertiary"";""no"";3421;""no"";""no"";""cellular"";4;""may"";121;5;-1;0;""unknown"";""no"""
"30;""management"";""single"";""tertiary"";""no"";11278;""no"";""no"";""cellular"";4;""may"";256;3;-1;0;""unknown"";""no"""
"42;""management"";""married"";""tertiary"";""no"";2;""yes"";""yes"";""telephone"";4;""may"";336;9;-1;0;""unknown"";""no"""
"45;""technician"";""married"";""secondary"";""no"";1998;""no"";""no"";""cellular"";4;""may"";237;5;-1;0;""unknown"";""yes"""
"28;""management"";""single"";""tertiary"";""no"";678;""no"";""yes"";""cellular"";4;""may"";115;3;-1;0;""unknown"";""no"""
"31;""management"";""single"";""tertiary"";""no"";2480;""no"";""no"";""cellular"";4;""may"";107;4;-1;0;""unknown"";""no"""
"31;""management"";""married"";""tertiary"";""no"";0;""yes"";""no"";""cellular"";4;""may"";108;2;167;1;""failure"";""no"""
"32;""technician"";""single"";""secondary"";""no"";945;""no"";""no"";""cellular"";4;""may"";312;3;-1;0;""unknown"";""no"""
"28;""blue-collar"";""single"";""primary"";""no"";551;""no"";""no"";""cellular"";4;""may"";264;3;-1;0;""unknown"";""no"""
"44;""self-employed"";""married"";""unknown"";""no"";163;""yes"";""no"";""cellular"";4;""may"";364;3;-1;0;""unknown"";""yes"""
"39;""management"";""single"";""tertiary"";""no"";1515;""yes"";""no"";""cellular"";4;""may"";815;6;167;6;""failure"";""yes"""
"35;""technician"";""single"";""secondary"";""no"";538;""yes"";""no"";""cellular"";4;""may"";313;2;-1;0;""unknown"";""no"""
"53;""technician"";""married"";""secondary"";""no"";112;""no"";""no"";""telephone"";4;""may"";104;4;-1;0;""unknown"";""no"""
"32;""blue-collar"";""married"";""secondary"";""no"";119;""no"";""no"";""cellular"";4;""may"";20;5;-1;0;""unknown"";""no"""
"31;""technician"";""married"";""tertiary"";""no"";636;""yes"";""no"";""cellular"";4;""may"";352;4;-1;0;""unknown"";""yes"""
"23;""student"";""single"";""tertiary"";""no"";82;""no"";""no"";""cellular"";4;""may"";289;4;-1;0;""unknown"";""no"""
"55;""technician"";""single"";""secondary"";""no"";1199;""no"";""yes"";""telephone"";4;""may"";159;10;-1;0;""unknown"";""no"""
"26;""blue-collar"";""married"";""primary"";""no"";104;""yes"";""no"";""cellular"";4;""may"";230;6;360;2;""other"";""no"""
"30;""management"";""single"";""tertiary"";""no"";533;""no"";""no"";""cellular"";4;""may"";365;4;-1;0;""unknown"";""yes"""
"33;""management"";""married"";""secondary"";""no"";11;""yes"";""no"";""cellular"";4;""may"";104;3;-1;0;""unknown"";""no"""
"56;""retired"";""married"";""primary"";""no"";9367;""no"";""no"";""cellular"";4;""may"";617;2;-1;0;""unknown"";""yes"""
"30;""management"";""married"";""tertiary"";""no"";10884;""no"";""no"";""cellular"";4;""may"";333;2;-1;0;""unknown"";""yes"""
"43;""technician"";""married"";""secondary"";""no"";4056;""no"";""no"";""cellular"";4;""may"";13;6;89;2;""failure"";""no"""
"38;""admin."";""married"";""secondary"";""no"";47;""yes"";""no"";""cellular"";4;""may"";288;5;-1;0;""unknown"";""yes"""
"31;""management"";""single"";""tertiary"";""no"";12857;""yes"";""no"";""telephone"";4;""may"";483;4;87;2;""success"";""yes"""
"37;""student"";""single"";""unknown"";""no"";444;""no"";""no"";""cellular"";4;""may"";1063;5;-1;0;""unknown"";""yes"""
"48;""blue-collar"";""married"";""secondary"";""no"";3776;""no"";""no"";""telephone"";4;""may"";254;4;-1;0;""unknown"";""no"""
"51;""technician"";""single"";""tertiary"";""no"";318;""no"";""no"";""cellular"";4;""may"";8;3;-1;0;""unknown"";""no"""
"36;""management"";""married"";""tertiary"";""no"";953;""yes"";""yes"";""telephone"";4;""may"";354;2;335;3;""other"";""no"""
"29;""management"";""single"";""tertiary"";""no"";9407;""no"";""no"";""cellular"";4;""may"";267;6;-1;0;""unknown"";""yes"""
"39;""technician"";""married"";""tertiary"";""no"";11766;""yes"";""no"";""cellular"";4;""may"";15;4;166;1;""failure"";""no"""
"57;""technician"";""married"";""tertiary"";""no"";1103;""no"";""no"";""cellular"";4;""may"";399;2;-1;0;""unknown"";""no"""
"31;""admin."";""single"";""secondary"";""no"";690;""no"";""no"";""cellular"";4;""may"";10;4;87;12;""failure"";""no"""
"43;""technician"";""married"";""tertiary"";""no"";2643;""no"";""no"";""telephone"";4;""may"";331;5;-1;0;""unknown"";""yes"""
"32;""management"";""single"";""tertiary"";""no"";2360;""no"";""no"";""cellular"";4;""may"";11;4;90;7;""success"";""no"""
"36;""services"";""single"";""secondary"";""no"";1227;""yes"";""yes"";""cellular"";4;""may"";775;5;341;3;""failure"";""yes"""
"41;""management"";""married"";""secondary"";""no"";1956;""no"";""no"";""cellular"";4;""may"";114;6;168;11;""other"";""no"""
"25;""student"";""married"";""tertiary"";""no"";4923;""yes"";""yes"";""cellular"";4;""may"";78;4;74;14;""failure"";""no"""
"47;""blue-collar"";""married"";""secondary"";""no"";668;""yes"";""no"";""cellular"";4;""may"";230;6;354;2;""success"";""no"""
"30;""technician"";""married"";""secondary"";""no"";2107;""no"";""no"";""cellular"";4;""may"";23;5;-1;0;""unknown"";""no"""
"59;""retired"";""divorced"";""secondary"";""no"";514;""no"";""no"";""cellular"";4;""may"";673;6;90;1;""success"";""yes"""
"28;""blue-collar"";""single"";""secondary"";""no"";4229;""yes"";""yes"";""cellular"";5;""may"";205;2;-1;0;""unknown"";""no"""
"32;""blue-collar"";""divorced"";""secondary"";""no"";3027;""no"";""no"";""cellular"";5;""may"";171;2;-1;0;""unknown"";""no"""
"55;""blue-collar"";""married"";""secondary"";""no"";233;""yes"";""no"";""cellular"";5;""may"";813;2;351;3;""failure"";""no"""
"27;""blue-collar"";""single"";""secondary"";""no"";-289;""yes"";""yes"";""cellular"";5;""may"";94;5;-1;0;""unknown"";""no"""
"35;""blue-collar"";""single"";""secondary"";""yes"";-947;""yes"";""no"";""cellular"";5;""may"";148;4;362;3;""failure"";""no"""
"46;""technician"";""married"";""tertiary"";""no"";-582;""yes"";""no"";""cellular"";5;""may"";245;4;354;9;""other"";""no"""
"35;""admin."";""single"";""secondary"";""no"";1537;""yes"";""no"";""cellular"";5;""may"";84;5;-1;0;""unknown"";""no"""
"33;""admin."";""single"";""secondary"";""no"";346;""yes"";""no"";""cellular"";5;""may"";24;7;354;2;""other"";""no"""
"31;""blue-collar"";""married"";""secondary"";""no"";113;""yes"";""no"";""cellular"";5;""may"";337;3;-1;0;""unknown"";""no"""
"45;""management"";""married"";""primary"";""no"";4758;""yes"";""no"";""cellular"";5;""may"";632;5;287;6;""success"";""no"""
"24;""technician"";""married"";""secondary"";""no"";330;""yes"";""yes"";""cellular"";5;""may"";326;1;-1;0;""unknown"";""no"""
"28;""services"";""married"";""secondary"";""no"";0;""yes"";""no"";""cellular"";5;""may"";334;1;355;6;""failure"";""no"""
"27;""services"";""single"";""secondary"";""no"";-72;""yes"";""no"";""cellular"";5;""may"";276;1;309;9;""failure"";""no"""
"26;""management"";""single"";""tertiary"";""no"";4116;""yes"";""no"";""cellular"";5;""may"";301;1;-1;0;""unknown"";""no"""
"34;""management"";""married"";""tertiary"";""no"";1184;""yes"";""no"";""cellular"";5;""may"";415;1;-1;0;""unknown"";""no"""
"31;""management"";""divorced"";""tertiary"";""yes"";10;""yes"";""yes"";""cellular"";5;""may"";167;1;-1;0;""unknown"";""no"""
"51;""blue-collar"";""divorced"";""secondary"";""no"";734;""yes"";""yes"";""cellular"";5;""may"";17;1;-1;0;""unknown"";""no"""
"26;""technician"";""single"";""tertiary"";""no"";3628;""no"";""no"";""cellular"";5;""may"";151;1;-1;0;""unknown"";""no"""
"31;""management"";""single"";""tertiary"";""no"";170;""yes"";""yes"";""cellular"";5;""may"";168;1;265;2;""failure"";""no"""
"30;""management"";""single"";""tertiary"";""no"";0;""yes"";""no"";""cellular"";5;""may"";495;1;-1;0;""unknown"";""no"""
"30;""self-employed"";""single"";""tertiary"";""no"";0;""yes"";""no"";""cellular"";5;""may"";57;1;301;1;""failure"";""no"""
"36;""blue-collar"";""married"";""secondary"";""no"";80;""yes"";""yes"";""cellular"";5;""may"";234;1;165;4;""failure"";""no"""
"36;""blue-collar"";""single"";""secondary"";""no"";206;""yes"";""no"";""cellular"";5;""may"";17;6;-1;0;""unknown"";""no"""
"30;""services"";""married"";""secondary"";""no"";-111;""yes"";""no"";""cellular"";5;""may"";154;1;-1;0;""unknown"";""no"""
"53;""management"";""divorced"";""tertiary"";""no"";2894;""yes"";""no"";""cellular"";5;""may"";163;1;-1;0;""unknown"";""no"""
"47;""self-employed"";""married"";""primary"";""no"";3363;""no"";""no"";""cellular"";5;""may"";382;1;-1;0;""unknown"";""no"""
"37;""admin."";""divorced"";""secondary"";""no"";0;""yes"";""yes"";""cellular"";5;""may"";358;1;-1;0;""unknown"";""no"""
"30;""blue-collar"";""single"";""secondary"";""no"";80;""yes"";""yes"";""cellular"";5;""may"";145;1;337;4;""failure"";""no"""
"32;""management"";""single"";""tertiary"";""no"";112;""yes"";""no"";""cellular"";5;""may"";118;1;-1;0;""unknown"";""no"""
"37;""services"";""married"";""secondary"";""no"";4430;""yes"";""no"";""cellular"";5;""may"";175;1;-1;0;""unknown"";""no"""
"33;""management"";""married"";""tertiary"";""no"";0;""yes"";""no"";""cellular"";5;""may"";301;1;365;1;""failure"";""no"""
"42;""management"";""married"";""tertiary"";""no"";1272;""yes"";""no"";""cellular"";5;""may"";117;1;169;1;""failure"";""no"""
"35;""student"";""single"";""secondary"";""no"";188;""yes"";""no"";""cellular"";5;""may"";863;1;78;8;""success"";""yes"""
"52;""admin."";""married"";""primary"";""no"";576;""yes"";""no"";""cellular"";5;""may"";139;1;286;1;""failure"";""no"""
"35;""blue-collar"";""married"";""primary"";""no"";147;""yes"";""no"";""cellular"";5;""may"";358;1;337;3;""failure"";""no"""
"37;""blue-collar"";""married"";""secondary"";""no"";288;""yes"";""no"";""cellular"";5;""may"";159;6;-1;0;""unknown"";""no"""
"41;""blue-collar"";""single"";""secondary"";""no"";537;""yes"";""no"";""cellular"";5;""may"";233;1;-1;0;""unknown"";""no"""
"35;""admin."";""married"";""secondary"";""no"";3854;""yes"";""no"";""cellular"";5;""may"";131;1;-1;0;""unknown"";""no"""
"48;""blue-collar"";""single"";""secondary"";""no"";0;""yes"";""no"";""cellular"";5;""may"";95;1;-1;0;""unknown"";""no"""
"54;""blue-collar"";""married"";""primary"";""no"";714;""no"";""no"";""cellular"";5;""may"";225;1;-1;0;""unknown"";""no"""
"51;""management"";""married"";""tertiary"";""no"";630;""yes"";""no"";""cellular"";5;""may"";138;1;-1;0;""unknown"";""no"""
"31;""technician"";""single"";""secondary"";""no"";271;""yes"";""no"";""cellular"";5;""may"";269;1;-1;0;""unknown"";""no"""
"41;""unemployed"";""married"";""secondary"";""no"";0;""yes"";""yes"";""cellular"";5;""may"";400;1;-1;0;""unknown"";""yes"""
"23;""blue-collar"";""single"";""secondary"";""no"";336;""yes"";""no"";""cellular"";5;""may"";500;1;-1;0;""unknown"";""no"""
"25;""admin."";""single"";""tertiary"";""no"";1141;""yes"";""no"";""cellular"";5;""may"";718;1;347;1;""failure"";""no"""
"26;""student"";""single"";""secondary"";""no"";2572;""yes"";""no"";""cellular"";5;""may"";620;1;-1;0;""unknown"";""no"""
"27;""management"";""single"";""secondary"";""no"";0;""yes"";""no"";""cellular"";5;""may"";239;1;-1;0;""unknown"";""no"""
"39;""blue-collar"";""married"";""primary"";""no"";579;""yes"";""yes"";""cellular"";5;""may"";98;4;-1;0;""unknown"";""no"""
"30;""blue-collar"";""single"";""secondary"";""no"";1073;""yes"";""no"";""cellular"";5;""may"";1130;4;-1;0;""unknown"";""no"""
"37;""management"";""married"";""tertiary"";""no"";658;""yes"";""no"";""cellular"";5;""may"";838;1;-1;0;""unknown"";""yes"""
"66;""admin."";""single"";""secondary"";""no"";10177;""no"";""no"";""cellular"";5;""may"";272;4;-1;0;""unknown"";""no"""
"33;""blue-collar"";""married"";""secondary"";""no"";23;""yes"";""no"";""cellular"";5;""may"";173;1;-1;0;""unknown"";""no"""
"35;""management"";""married"";""secondary"";""no"";2311;""yes"";""no"";""cellular"";5;""may"";659;1;167;1;""failure"";""no"""
"30;""admin."";""married"";""secondary"";""no"";182;""yes"";""yes"";""cellular"";5;""may"";143;1;364;1;""failure"";""no"""
"30;""technician"";""single"";""secondary"";""no"";237;""yes"";""no"";""cellular"";5;""may"";39;1;-1;0;""unknown"";""no"""
"33;""self-employed"";""married"";""tertiary"";""no"";210;""yes"";""no"";""cellular"";5;""may"";84;1;167;1;""failure"";""no"""
"30;""blue-collar"";""married"";""secondary"";""no"";203;""yes"";""no"";""cellular"";5;""may"";18;6;-1;0;""unknown"";""no"""
"33;""blue-collar"";""divorced"";""primary"";""no"";1022;""yes"";""no"";""cellular"";5;""may"";154;1;-1;0;""unknown"";""no"""
"27;""entrepreneur"";""single"";""secondary"";""no"";376;""yes"";""yes"";""cellular"";5;""may"";273;1;-1;0;""unknown"";""no"""
"27;""technician"";""single"";""secondary"";""no"";1996;""yes"";""no"";""cellular"";5;""may"";345;1;-1;0;""unknown"";""no"""
"25;""technician"";""single"";""secondary"";""no"";1833;""yes"";""no"";""cellular"";5;""may"";323;2;-1;0;""unknown"";""no"""
"33;""admin."";""single"";""tertiary"";""no"";1371;""yes"";""no"";""cellular"";5;""may"";362;1;-1;0;""unknown"";""no"""
"40;""technician"";""single"";""tertiary"";""no"";47;""yes"";""no"";""cellular"";5;""may"";159;1;365;1;""failure"";""no"""
"27;""technician"";""single"";""tertiary"";""no"";75;""yes"";""yes"";""cellular"";5;""may"";308;1;351;1;""failure"";""no"""
"43;""blue-collar"";""married"";""primary"";""no"";2598;""no"";""no"";""cellular"";5;""may"";272;2;-1;0;""unknown"";""no"""
"31;""blue-collar"";""single"";""secondary"";""no"";196;""yes"";""no"";""cellular"";5;""may"";568;1;341;7;""failure"";""yes"""
"30;""blue-collar"";""single"";""primary"";""no"";253;""yes"";""no"";""cellular"";5;""may"";259;1;-1;0;""unknown"";""yes"""
"27;""blue-collar"";""married"";""primary"";""no"";1;""yes"";""no"";""cellular"";5;""may"";49;2;-1;0;""unknown"";""no"""
"56;""blue-collar"";""divorced"";""primary"";""no"";0;""yes"";""no"";""cellular"";5;""may"";313;1;-1;0;""unknown"";""no"""
"28;""blue-collar"";""married"";""secondary"";""no"";1590;""no"";""no"";""cellular"";5;""may"";78;4;-1;0;""unknown"";""no"""
"33;""self-employed"";""single"";""tertiary"";""no"";94;""yes"";""no"";""cellular"";5;""may"";955;2;-1;0;""unknown"";""yes"""
"34;""blue-collar"";""married"";""secondary"";""no"";393;""yes"";""no"";""cellular"";5;""may"";11;9;-1;0;""unknown"";""no"""
"31;""blue-collar"";""single"";""secondary"";""no"";350;""yes"";""no"";""cellular"";5;""may"";383;5;-1;0;""unknown"";""no"""
"28;""blue-collar"";""married"";""secondary"";""no"";-25;""yes"";""no"";""cellular"";5;""may"";58;2;-1;0;""unknown"";""no"""
"31;""management"";""single"";""tertiary"";""no"";130;""yes"";""no"";""cellular"";5;""may"";155;1;-1;0;""unknown"";""no"""
"47;""blue-collar"";""married"";""primary"";""no"";-301;""yes"";""no"";""cellular"";5;""may"";277;1;-1;0;""unknown"";""no"""
"31;""services"";""single"";""secondary"";""no"";3677;""yes"";""no"";""cellular"";5;""may"";325;2;-1;0;""unknown"";""no"""
"51;""entrepreneur"";""married"";""tertiary"";""no"";3921;""yes"";""no"";""cellular"";5;""may"";168;1;-1;0;""unknown"";""no"""
"33;""admin."";""married"";""secondary"";""no"";258;""yes"";""no"";""cellular"";5;""may"";37;1;-1;0;""unknown"";""no"""
"40;""blue-collar"";""married"";""secondary"";""no"";617;""yes"";""no"";""cellular"";5;""may"";257;1;-1;0;""unknown"";""no"""
"42;""admin."";""single"";""secondary"";""no"";0;""yes"";""no"";""cellular"";5;""may"";127;1;-1;0;""unknown"";""no"""
"47;""management"";""married"";""tertiary"";""no"";1649;""yes"";""no"";""cellular"";5;""may"";217;2;-1;0;""unknown"";""no"""
"41;""blue-collar"";""divorced"";""primary"";""no"";169;""yes"";""no"";""cellular"";5;""may"";71;1;-1;0;""unknown"";""no"""
"41;""blue-collar"";""married"";""primary"";""no"";-441;""yes"";""no"";""cellular"";5;""may"";352;1;-1;0;""unknown"";""no"""
"35;""management"";""married"";""tertiary"";""no"";1432;""yes"";""no"";""cellular"";5;""may"";54;3;-1;0;""unknown"";""no"""
"35;""services"";""single"";""secondary"";""no"";1239;""yes"";""no"";""cellular"";5;""may"";60;2;347;1;""failure"";""no"""
"44;""blue-collar"";""single"";""primary"";""no"";38;""yes"";""no"";""cellular"";5;""may"";157;4;-1;0;""unknown"";""no"""
"34;""services"";""divorced"";""secondary"";""no"";-258;""yes"";""no"";""cellular"";5;""may"";259;1;-1;0;""unknown"";""no"""
"31;""admin."";""married"";""secondary"";""no"";33;""yes"";""no"";""cellular"";5;""may"";290;2;-1;0;""unknown"";""no"""
"47;""technician"";""married"";""secondary"";""no"";57;""no"";""no"";""cellular"";5;""may"";253;1;342;1;""success"";""no"""
"45;""services"";""divorced"";""secondary"";""no"";343;""yes"";""no"";""cellular"";5;""may"";301;2;-1;0;""unknown"";""no"""
"42;""technician"";""married"";""secondary"";""no"";89;""yes"";""no"";""cellular"";5;""may"";159;1;-1;0;""unknown"";""no"""
"32;""admin."";""divorced"";""secondary"";""no"";-273;""yes"";""no"";""cellular"";5;""may"";64;1;-1;0;""unknown"";""no"""
"51;""technician"";""single"";""secondary"";""no"";-463;""yes"";""no"";""cellular"";5;""may"";496;1;343;3;""failure"";""no"""
"27;""management"";""single"";""tertiary"";""no"";218;""yes"";""no"";""cellular"";5;""may"";876;1;-1;0;""unknown"";""no"""
"35;""technician"";""married"";""secondary"";""no"";784;""yes"";""no"";""cellular"";5;""may"";101;2;-1;0;""unknown"";""no"""
"43;""services"";""married"";""secondary"";""no"";122;""yes"";""no"";""cellular"";5;""may"";355;2;-1;0;""unknown"";""no"""
"44;""services"";""married"";""secondary"";""no"";-395;""yes"";""no"";""cellular"";5;""may"";894;1;-1;0;""unknown"";""yes"""
"27;""entrepreneur"";""single"";""tertiary"";""no"";2159;""yes"";""no"";""cellular"";5;""may"";1101;1;-1;0;""unknown"";""no"""
"39;""blue-collar"";""single"";""secondary"";""no"";290;""yes"";""no"";""cellular"";5;""may"";128;1;336;1;""other"";""no"""
"43;""technician"";""divorced"";""secondary"";""no"";0;""yes"";""no"";""cellular"";5;""may"";150;2;342;2;""failure"";""no"""
"45;""management"";""married"";""tertiary"";""no"";7620;""yes"";""no"";""cellular"";5;""may"";85;8;-1;0;""unknown"";""no"""
"46;""management"";""married"";""tertiary"";""no"";1217;""yes"";""no"";""cellular"";5;""may"";83;9;168;2;""other"";""no"""
"45;""admin."";""married"";""secondary"";""no"";251;""yes"";""no"";""cellular"";5;""may"";304;2;259;2;""failure"";""no"""
"32;""management"";""married"";""tertiary"";""no"";4761;""yes"";""no"";""cellular"";5;""may"";159;2;350;2;""failure"";""no"""
"30;""management"";""married"";""tertiary"";""no"";6432;""yes"";""no"";""cellular"";5;""may"";334;6;165;5;""failure"";""no"""
"31;""admin."";""married"";""secondary"";""no"";368;""yes"";""no"";""cellular"";5;""may"";414;5;361;3;""other"";""no"""
"59;""blue-collar"";""married"";""secondary"";""no"";5314;""yes"";""no"";""cellular"";5;""may"";200;3;-1;0;""unknown"";""no"""
"44;""management"";""divorced"";""tertiary"";""no"";0;""yes"";""yes"";""cellular"";5;""may"";297;2;167;1;""failure"";""no"""
"31;""technician"";""divorced"";""secondary"";""no"";345;""yes"";""no"";""cellular"";5;""may"";318;3;-1;0;""unknown"";""no"""
"37;""admin."";""married"";""secondary"";""no"";176;""yes"";""no"";""cellular"";5;""may"";147;2;347;1;""failure"";""no"""
"30;""technician"";""single"";""secondary"";""no"";-522;""yes"";""yes"";""cellular"";5;""may"";670;2;286;6;""failure"";""yes"""
"35;""services"";""divorced"";""secondary"";""no"";67;""yes"";""no"";""cellular"";5;""may"";192;2;-1;0;""unknown"";""no"""
"48;""technician"";""single"";""tertiary"";""no"";104;""yes"";""no"";""cellular"";5;""may"";124;2;344;1;""other"";""no"""
"36;""technician"";""single"";""secondary"";""no"";103;""yes"";""no"";""cellular"";5;""may"";122;2;344;2;""failure"";""no"""
"43;""blue-collar"";""married"";""primary"";""no"";-111;""yes"";""no"";""cellular"";5;""may"";75;7;-1;0;""unknown"";""no"""
"27;""admin."";""married"";""secondary"";""no"";3160;""yes"";""no"";""cellular"";5;""may"";209;5;343;1;""failure"";""no"""
"43;""management"";""married"";""tertiary"";""no"";176;""yes"";""no"";""cellular"";5;""may"";253;2;286;1;""failure"";""no"""
"29;""management"";""single"";""tertiary"";""no"";2799;""yes"";""no"";""cellular"";5;""may"";371;2;-1;0;""unknown"";""no"""
"27;""admin."";""single"";""tertiary"";""no"";1993;""yes"";""no"";""cellular"";5;""may"";102;5;-1;0;""unknown"";""no"""
"35;""admin."";""married"";""primary"";""no"";-229;""yes"";""no"";""cellular"";5;""may"";176;1;-1;0;""unknown"";""no"""
"42;""services"";""married"";""secondary"";""no"";96;""yes"";""no"";""cellular"";5;""may"";238;3;340;2;""failure"";""no"""
"38;""technician"";""married"";""secondary"";""no"";414;""yes"";""no"";""cellular"";5;""may"";147;1;-1;0;""unknown"";""no"""
"35;""blue-collar"";""married"";""secondary"";""no"";225;""yes"";""no"";""cellular"";6;""may"";160;7;343;2;""failure"";""no"""
"41;""blue-collar"";""married"";""primary"";""no"";-7;""yes"";""no"";""cellular"";6;""may"";104;2;365;2;""failure"";""no"""
"31;""technician"";""single"";""tertiary"";""no"";645;""yes"";""no"";""cellular"";6;""may"";14;6;-1;0;""unknown"";""no"""
"49;""blue-collar"";""married"";""secondary"";""no"";2039;""yes"";""no"";""cellular"";6;""may"";451;1;169;2;""failure"";""yes"""
"35;""blue-collar"";""married"";""secondary"";""no"";5417;""yes"";""no"";""cellular"";6;""may"";303;1;-1;0;""unknown"";""no"""
"35;""admin."";""divorced"";""secondary"";""no"";404;""yes"";""no"";""cellular"";6;""may"";438;1;-1;0;""unknown"";""no"""
"54;""management"";""married"";""primary"";""yes"";0;""yes"";""yes"";""cellular"";6;""may"";95;1;-1;0;""unknown"";""no"""
"35;""management"";""married"";""tertiary"";""no"";0;""yes"";""yes"";""cellular"";6;""may"";113;1;351;1;""other"";""no"""
"60;""blue-collar"";""married"";""primary"";""no"";6271;""yes"";""no"";""cellular"";6;""may"";210;2;254;5;""failure"";""no"""
"34;""blue-collar"";""married"";""secondary"";""no"";649;""yes"";""no"";""cellular"";6;""may"";224;1;363;1;""other"";""no"""
"40;""blue-collar"";""married"";""primary"";""no"";-234;""yes"";""no"";""cellular"";6;""may"";275;1;-1;0;""unknown"";""no"""
"44;""management"";""divorced"";""tertiary"";""no"";3;""no"";""no"";""cellular"";6;""may"";248;1;-1;0;""unknown"";""no"""
"27;""admin."";""married"";""secondary"";""no"";710;""yes"";""yes"";""cellular"";6;""may"";653;1;334;2;""success"";""yes"""
"50;""technician"";""married"";""secondary"";""no"";0;""yes"";""no"";""cellular"";6;""may"";327;1;356;1;""other"";""no"""
"37;""technician"";""married"";""secondary"";""no"";1784;""yes"";""no"";""cellular"";6;""may"";372;1;-1;0;""unknown"";""no"""
