age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
38.0000,unemployed,married,secondary,no,0.0000,no,no,cellular,24.0000,jul,168.0000,2.0000,-1.0000,0.0000,unknown,no
43.0000,technician,married,secondary,no,7876.0000,yes,no,cellular,11.0000,aug,209.0000,2.0000,-1.0000,0.0000,unknown,no
35.0000,blue-collar,single,secondary,no,0.0000,yes,no,cellular,9.0000,feb,226.0000,3.0000,280.0000,1.0000,other,no
40.0000,technician,married,secondary,no,192.0000,no,no,cellular,7.0000,aug,266.0000,2.0000,-1.0000,0.0000,unknown,no
42.0000,blue-collar,married,primary,no,803.0000,yes,no,unknown,7.0000,may,171.0000,2.0000,-1.0000,0.0000,unknown,no
51.0000,blue-collar,married,primary,no,1694.0000,no,no,cellular,13.0000,aug,186.0000,2.0000,-1.0000,0.0000,unknown,no
46.0000,management,married,secondary,no,5559.0000,no,no,unknown,17.0000,jun,483.0000,1.0000,-1.0000,0.0000,unknown,no
40.0000,blue-collar,divorced,primary,no,737.0000,yes,yes,unknown,12.0000,may,102.0000,1.0000,-1.0000,0.0000,unknown,no
51.0000,housemaid,married,unknown,no,174.0000,no,no,telephone,29.0000,jul,308.0000,3.0000,-1.0000,0.0000,unknown,no
24.0000,self-employed,single,tertiary,no,931.0000,yes,no,unknown,28.0000,may,200.0000,4.0000,-1.0000,0.0000,unknown,no
31.0000,technician,married,tertiary,no,95.0000,no,no,cellular,21.0000,nov,48.0000,6.0000,-1.0000,0.0000,unknown,no
41.0000,entrepreneur,married,primary,no,0.0000,no,no,unknown,16.0000,jun,630.0000,2.0000,-1.0000,0.0000,unknown,no
34.0000,technician,single,secondary,no,4367.0000,no,no,cellular,13.0000,aug,121.0000,2.0000,-1.0000,0.0000,unknown,no
31.0000,blue-collar,married,primary,no,68.0000,yes,no,unknown,8.0000,may,226.0000,1.0000,-1.0000,0.0000,unknown,no
31.0000,management,single,tertiary,no,1308.0000,no,no,cellular,22.0000,aug,323.0000,3.0000,-1.0000,0.0000,unknown,no
52.0000,retired,divorced,primary,no,353.0000,no,no,cellular,31.0000,jul,395.0000,4.0000,-1.0000,0.0000,unknown,no
38.0000,blue-collar,married,secondary,no,-40.0000,yes,no,unknown,23.0000,may,227.0000,1.0000,-1.0000,0.0000,unknown,no
31.0000,blue-collar,married,secondary,no,0.0000,yes,no,unknown,9.0000,may,133.0000,1.0000,-1.0000,0.0000,unknown,no
34.0000,admin.,married,secondary,no,-312.0000,yes,no,unknown,9.0000,may,232.0000,1.0000,-1.0000,0.0000,unknown,no
22.0000,student,single,unknown,no,549.0000,no,no,cellular,2.0000,sep,154.0000,1.0000,-1.0000,0.0000,unknown,no
28.0000,blue-collar,married,secondary,no,1020.0000,yes,no,unknown,28.0000,may,251.0000,1.0000,-1.0000,0.0000,unknown,no
31.0000,admin.,married,secondary,no,3540.0000,yes,no,cellular,21.0000,nov,441.0000,1.0000,-1.0000,0.0000,unknown,no
32.0000,management,married,tertiary,no,663.0000,no,yes,cellular,22.0000,jul,62.0000,3.0000,-1.0000,0.0000,unknown,no
29.0000,services,married,tertiary,no,6.0000,yes,no,unknown,28.0000,may,143.0000,2.0000,-1.0000,0.0000,unknown,no
34.0000,management,married,tertiary,no,118.0000,no,yes,telephone,17.0000,jul,171.0000,3.0000,-1.0000,0.0000,unknown,no
45.0000,blue-collar,married,secondary,no,-221.0000,yes,yes,unknown,3.0000,jun,170.0000,1.0000,-1.0000,0.0000,unknown,no
40.0000,management,married,secondary,no,2596.0000,no,no,unknown,12.0000,jun,236.0000,1.0000,-1.0000,0.0000,unknown,no
34.0000,blue-collar,married,secondary,no,467.0000,yes,no,cellular,13.0000,may,195.0000,2.0000,357.0000,2.0000,failure,no
30.0000,technician,divorced,secondary,no,3100.0000,yes,no,cellular,20.0000,nov,125.0000,1.0000,183.0000,4.0000,failure,no
56.0000,management,divorced,tertiary,no,722.0000,no,no,cellular,19.0000,feb,134.0000,3.0000,94.0000,2.0000,failure,no
50.0000,technician,married,secondary,no,797.0000,yes,no,unknown,6.0000,may,354.0000,1.0000,-1.0000,0.0000,unknown,no
53.0000,technician,married,tertiary,no,476.0000,yes,no,cellular,28.0000,jan,160.0000,1.0000,-1.0000,0.0000,unknown,no
48.0000,unknown,married,unknown,no,558.0000,no,no,cellular,25.0000,aug,433.0000,6.0000,-1.0000,0.0000,unknown,no
53.0000,entrepreneur,married,secondary,no,162.0000,yes,no,cellular,7.0000,may,270.0000,2.0000,-1.0000,0.0000,unknown,no
46.0000,blue-collar,married,secondary,no,2348.0000,no,no,cellular,17.0000,nov,182.0000,1.0000,-1.0000,0.0000,unknown,no
54.0000,retired,married,primary,no,11.0000,yes,yes,cellular,18.0000,aug,48.0000,10.0000,-1.0000,0.0000,unknown,no
36.0000,blue-collar,married,secondary,no,2103.0000,no,yes,unknown,26.0000,jun,71.0000,1.0000,-1.0000,0.0000,unknown,no
31.0000,technician,single,tertiary,no,967.0000,no,no,cellular,21.0000,nov,210.0000,3.0000,-1.0000,0.0000,unknown,no
58.0000,technician,married,secondary,no,116.0000,no,no,unknown,16.0000,jun,580.0000,3.0000,-1.0000,0.0000,unknown,no
48.0000,services,divorced,primary,no,2805.0000,no,yes,cellular,23.0000,jul,212.0000,2.0000,-1.0000,0.0000,unknown,no
29.0000,services,married,secondary,no,1386.0000,yes,no,unknown,28.0000,may,166.0000,1.0000,-1.0000,0.0000,unknown,no
57.0000,management,divorced,unknown,no,0.0000,no,no,cellular,27.0000,mar,102.0000,1.0000,-1.0000,0.0000,unknown,no
37.0000,admin.,married,secondary,no,0.0000,yes,no,cellular,22.0000,jul,185.0000,1.0000,-1.0000,0.0000,unknown,no
53.0000,management,married,secondary,no,90.0000,yes,no,telephone,20.0000,apr,67.0000,5.0000,-1.0000,0.0000,unknown,no
33.0000,admin.,married,secondary,no,7.0000,yes,no,cellular,17.0000,apr,612.0000,1.0000,148.0000,1.0000,failure,no
38.0000,management,married,tertiary,no,676.0000,no,no,cellular,15.0000,may,59.0000,3.0000,-1.0000,0.0000,unknown,no
28.0000,blue-collar,single,secondary,no,3817.0000,yes,no,cellular,4.0000,may,528.0000,3.0000,-1.0000,0.0000,unknown,no
28.0000,admin.,single,secondary,no,144.0000,no,yes,cellular,8.0000,jul,136.0000,1.0000,-1.0000,0.0000,unknown,no
37.0000,management,single,tertiary,no,230.0000,yes,yes,cellular,2.0000,feb,120.0000,2.0000,272.0000,1.0000,failure,no
27.0000,management,single,tertiary,yes,0.0000,yes,no,unknown,19.0000,may,352.0000,1.0000,-1.0000,0.0000,unknown,no
36.0000,technician,married,tertiary,no,1109.0000,no,no,cellular,13.0000,aug,328.0000,2.0000,-1.0000,0.0000,unknown,no
26.0000,services,single,secondary,no,397.0000,no,no,cellular,29.0000,jan,268.0000,1.0000,-1.0000,0.0000,unknown,no
59.0000,unemployed,single,secondary,no,865.0000,no,no,cellular,4.0000,feb,1086.0000,1.0000,-1.0000,0.0000,unknown,no
31.0000,technician,single,secondary,no,816.0000,no,no,cellular,9.0000,jun,100.0000,2.0000,-1.0000,0.0000,unknown,no
59.0000,management,married,primary,no,396.0000,yes,no,unknown,2.0000,jun,72.0000,3.0000,-1.0000,0.0000,unknown,no
40.0000,blue-collar,divorced,secondary,no,0.0000,yes,no,unknown,6.0000,may,121.0000,2.0000,-1.0000,0.0000,unknown,no
27.0000,technician,married,secondary,no,241.0000,no,yes,unknown,26.0000,feb,889.0000,1.0000,-1.0000,0.0000,unknown,no
32.0000,services,married,secondary,no,243.0000,yes,yes,unknown,6.0000,may,144.0000,1.0000,-1.0000,0.0000,unknown,no
42.0000,entrepreneur,married,tertiary,no,233.0000,no,no,cellular,5.0000,feb,446.0000,1.0000,-1.0000,0.0000,unknown,no
43.0000,services,married,secondary,no,43.0000,yes,no,cellular,18.0000,may,199.0000,1.0000,-1.0000,0.0000,unknown,no
53.0000,self-employed,married,tertiary,no,290.0000,no,yes,cellular,24.0000,jul,303.0000,3.0000,-1.0000,0.0000,unknown,no
30.0000,services,single,secondary,no,101.0000,yes,no,cellular,19.0000,nov,85.0000,2.0000,-1.0000,0.0000,unknown,no
53.0000,admin.,divorced,secondary,no,1151.0000,yes,no,unknown,5.0000,may,412.0000,1.0000,-1.0000,0.0000,unknown,no
53.0000,technician,divorced,secondary,no,45.0000,no,no,unknown,28.0000,may,171.0000,6.0000,-1.0000,0.0000,unknown,no
57.0000,management,married,tertiary,no,1410.0000,yes,no,cellular,10.0000,jul,185.0000,1.0000,-1.0000,0.0000,unknown,no
33.0000,technician,married,secondary,no,1234.0000,no,no,telephone,9.0000,nov,61.0000,1.0000,-1.0000,0.0000,unknown,no
38.0000,technician,married,secondary,no,2767.0000,yes,no,cellular,21.0000,nov,711.0000,2.0000,-1.0000,0.0000,unknown,no
42.0000,management,divorced,secondary,no,-272.0000,no,no,cellular,8.0000,jul,186.0000,1.0000,-1.0000,0.0000,unknown,no
32.0000,blue-collar,single,secondary,no,1036.0000,yes,yes,unknown,30.0000,may,62.0000,2.0000,-1.0000,0.0000,unknown,no
41.0000,technician,married,secondary,no,1043.0000,yes,yes,unknown,14.0000,may,225.0000,1.0000,-1.0000,0.0000,unknown,no
35.0000,technician,married,tertiary,no,1473.0000,yes,no,unknown,12.0000,may,84.0000,3.0000,-1.0000,0.0000,unknown,no
24.0000,management,single,secondary,no,86.0000,no,no,unknown,2.0000,jun,1075.0000,2.0000,-1.0000,0.0000,unknown,no
59.0000,blue-collar,married,secondary,no,0.0000,yes,no,unknown,20.0000,may,217.0000,4.0000,-1.0000,0.0000,unknown,no
45.0000,blue-collar,married,primary,no,2388.0000,no,no,cellular,11.0000,aug,317.0000,2.0000,-1.0000,0.0000,unknown,no
39.0000,admin.,divorced,secondary,no,160.0000,yes,no,cellular,5.0000,aug,156.0000,1.0000,-1.0000,0.0000,unknown,no
46.0000,management,married,tertiary,no,385.0000,yes,no,unknown,29.0000,may,52.0000,4.0000,-1.0000,0.0000,unknown,no
38.0000,entrepreneur,married,tertiary,no,4.0000,yes,no,cellular,16.0000,jul,158.0000,1.0000,-1.0000,0.0000,unknown,no
30.0000,management,single,tertiary,no,119.0000,no,no,cellular,28.0000,jan,430.0000,1.0000,-1.0000,0.0000,unknown,no
52.0000,technician,married,tertiary,no,0.0000,no,yes,cellular,5.0000,aug,409.0000,1.0000,-1.0000,0.0000,unknown,no
42.0000,management,divorced,tertiary,no,742.0000,yes,no,unknown,5.0000,may,58.0000,3.0000,-1.0000,0.0000,unknown,no
46.0000,self-employed,divorced,secondary,no,0.0000,no,no,unknown,10.0000,aug,6.0000,1.0000,-1.0000,0.0000,unknown,no
33.0000,management,single,tertiary,no,1724.0000,no,no,cellular,3.0000,feb,252.0000,6.0000,-1.0000,0.0000,unknown,no
52.0000,retired,married,secondary,no,0.0000,no,no,cellular,22.0000,aug,351.0000,5.0000,-1.0000,0.0000,unknown,no
49.0000,self-employed,married,tertiary,no,503.0000,yes,no,cellular,6.0000,feb,310.0000,4.0000,200.0000,1.0000,failure,no
59.0000,management,single,tertiary,no,68.0000,yes,no,unknown,28.0000,may,176.0000,2.0000,-1.0000,0.0000,unknown,no
58.0000,management,divorced,primary,no,5914.0000,no,no,unknown,17.0000,jun,69.0000,4.0000,-1.0000,0.0000,unknown,no
26.0000,technician,single,tertiary,no,192.0000,yes,no,unknown,15.0000,may,477.0000,1.0000,-1.0000,0.0000,unknown,no
41.0000,management,married,tertiary,no,15.0000,no,no,unknown,20.0000,jun,13.0000,5.0000,-1.0000,0.0000,unknown,no
41.0000,blue-collar,married,secondary,no,2157.0000,yes,no,unknown,14.0000,may,154.0000,2.0000,-1.0000,0.0000,unknown,no
39.0000,technician,married,secondary,no,3494.0000,yes,no,cellular,19.0000,nov,139.0000,1.0000,92.0000,4.0000,failure,no
27.0000,housemaid,married,primary,no,275.0000,yes,no,cellular,14.0000,may,196.0000,2.0000,-1.0000,0.0000,unknown,no
47.0000,self-employed,married,secondary,no,318.0000,no,no,cellular,21.0000,nov,83.0000,1.0000,-1.0000,0.0000,unknown,no
52.0000,retired,married,tertiary,no,350.0000,no,yes,cellular,9.0000,jul,156.0000,1.0000,-1.0000,0.0000,unknown,no
37.0000,technician,married,secondary,no,588.0000,yes,no,cellular,14.0000,aug,65.0000,4.0000,-1.0000,0.0000,unknown,no
38.0000,blue-collar,married,secondary,no,2008.0000,yes,no,cellular,18.0000,nov,354.0000,1.0000,-1.0000,0.0000,unknown,no
42.0000,technician,single,tertiary,no,35.0000,yes,yes,cellular,17.0000,nov,38.0000,1.0000,115.0000,5.0000,other,no
41.0000,technician,married,secondary,no,2152.0000,no,no,cellular,30.0000,sep,134.0000,1.0000,121.0000,1.0000,other,no
40.0000,services,divorced,secondary,no,160.0000,no,no,cellular,14.0000,jul,123.0000,3.0000,-1.0000,0.0000,unknown,no
41.0000,student,single,secondary,no,1934.0000,yes,no,cellular,21.0000,nov,162.0000,2.0000,-1.0000,0.0000,unknown,no
60.0000,retired,married,tertiary,no,0.0000,yes,no,unknown,13.0000,may,34.0000,4.0000,-1.0000,0.0000,unknown,no
59.0000,retired,married,unknown,no,613.0000,no,no,cellular,19.0000,aug,75.0000,2.0000,-1.0000,0.0000,unknown,no
59.0000,retired,married,primary,no,574.0000,no,no,cellular,18.0000,aug,197.0000,6.0000,-1.0000,0.0000,unknown,no
28.0000,blue-collar,single,primary,no,0.0000,yes,yes,unknown,3.0000,jun,380.0000,4.0000,-1.0000,0.0000,unknown,no
45.0000,admin.,single,secondary,no,341.0000,yes,yes,cellular,5.0000,may,77.0000,2.0000,-1.0000,0.0000,unknown,no
31.0000,blue-collar,divorced,primary,no,158.0000,yes,no,unknown,28.0000,may,157.0000,1.0000,-1.0000,0.0000,unknown,no
31.0000,unemployed,single,tertiary,no,1489.0000,yes,no,cellular,3.0000,feb,678.0000,1.0000,-1.0000,0.0000,unknown,no
51.0000,self-employed,married,secondary,no,1178.0000,no,no,cellular,6.0000,aug,530.0000,2.0000,-1.0000,0.0000,unknown,no
37.0000,admin.,married,secondary,no,96.0000,no,no,cellular,5.0000,feb,102.0000,1.0000,182.0000,3.0000,success,no
40.0000,services,married,secondary,no,4157.0000,yes,no,unknown,15.0000,may,735.0000,1.0000,-1.0000,0.0000,unknown,no
38.0000,blue-collar,married,primary,no,3419.0000,yes,no,unknown,20.0000,jun,324.0000,5.0000,-1.0000,0.0000,unknown,no
39.0000,technician,single,secondary,no,1104.0000,no,no,cellular,20.0000,nov,333.0000,2.0000,105.0000,2.0000,success,no
29.0000,services,married,secondary,no,57.0000,yes,no,telephone,21.0000,jul,342.0000,9.0000,-1.0000,0.0000,unknown,no
65.0000,retired,married,primary,no,343.0000,no,no,telephone,5.0000,feb,159.0000,2.0000,-1.0000,0.0000,unknown,no
26.0000,admin.,single,secondary,no,-326.0000,yes,no,unknown,19.0000,may,128.0000,3.0000,-1.0000,0.0000,unknown,no
44.0000,admin.,married,secondary,no,0.0000,no,no,cellular,31.0000,jul,209.0000,1.0000,-1.0000,0.0000,unknown,no
27.0000,management,single,tertiary,no,3104.0000,yes,no,unknown,28.0000,may,160.0000,2.0000,-1.0000,0.0000,unknown,no
35.0000,management,married,tertiary,no,648.0000,no,no,cellular,30.0000,jul,674.0000,2.0000,-1.0000,0.0000,unknown,no
36.0000,management,single,tertiary,yes,-508.0000,yes,no,cellular,17.0000,apr,832.0000,2.0000,-1.0000,0.0000,unknown,no
24.0000,blue-collar,single,secondary,no,327.0000,yes,no,unknown,28.0000,may,333.0000,2.0000,-1.0000,0.0000,unknown,no
33.0000,management,single,tertiary,no,1150.0000,yes,no,telephone,12.0000,may,109.0000,2.0000,-1.0000,0.0000,unknown,no
53.0000,management,single,tertiary,no,1074.0000,yes,no,unknown,15.0000,may,523.0000,2.0000,-1.0000,0.0000,unknown,no
45.0000,services,married,secondary,no,27.0000,yes,yes,cellular,31.0000,jul,43.0000,2.0000,-1.0000,0.0000,unknown,no
37.0000,technician,married,secondary,no,3720.0000,yes,no,cellular,28.0000,jan,561.0000,1.0000,-1.0000,0.0000,unknown,no
60.0000,blue-collar,divorced,primary,no,92.0000,yes,no,unknown,6.0000,jun,70.0000,3.0000,-1.0000,0.0000,unknown,no
30.0000,management,single,tertiary,no,7845.0000,yes,no,unknown,3.0000,jun,59.0000,1.0000,-1.0000,0.0000,unknown,no
34.0000,unemployed,married,secondary,no,428.0000,yes,no,cellular,7.0000,apr,221.0000,2.0000,267.0000,3.0000,other,no
28.0000,blue-collar,married,secondary,no,0.0000,yes,no,cellular,15.0000,may,6.0000,4.0000,-1.0000,0.0000,unknown,no
44.0000,technician,single,secondary,no,54.0000,no,yes,cellular,19.0000,aug,199.0000,2.0000,-1.0000,0.0000,unknown,no
34.0000,management,married,tertiary,no,13.0000,yes,no,cellular,21.0000,jul,47.0000,1.0000,-1.0000,0.0000,unknown,no
70.0000,retired,married,primary,no,3230.0000,no,no,cellular,24.0000,nov,112.0000,1.0000,-1.0000,0.0000,unknown,no
38.0000,management,single,tertiary,no,1637.0000,no,yes,cellular,5.0000,aug,231.0000,1.0000,-1.0000,0.0000,unknown,no
39.0000,entrepreneur,married,tertiary,yes,1.0000,yes,yes,unknown,29.0000,may,102.0000,1.0000,-1.0000,0.0000,unknown,no
38.0000,technician,divorced,secondary,no,631.0000,yes,no,cellular,25.0000,aug,343.0000,2.0000,-1.0000,0.0000,unknown,no
36.0000,housemaid,divorced,tertiary,no,7296.0000,yes,no,cellular,18.0000,aug,108.0000,6.0000,-1.0000,0.0000,unknown,no
32.0000,blue-collar,single,tertiary,no,3014.0000,yes,no,cellular,7.0000,may,291.0000,2.0000,-1.0000,0.0000,unknown,no
49.0000,management,married,tertiary,no,735.0000,yes,no,unknown,13.0000,may,50.0000,3.0000,-1.0000,0.0000,unknown,no
45.0000,management,married,tertiary,no,1300.0000,no,no,cellular,30.0000,jul,135.0000,3.0000,-1.0000,0.0000,unknown,no
24.0000,admin.,married,secondary,no,541.0000,yes,no,unknown,5.0000,jun,622.0000,4.0000,-1.0000,0.0000,unknown,no
47.0000,management,married,tertiary,no,0.0000,no,no,cellular,19.0000,aug,213.0000,2.0000,-1.0000,0.0000,unknown,no
25.0000,services,married,secondary,no,4522.0000,yes,no,cellular,18.0000,may,177.0000,4.0000,-1.0000,0.0000,unknown,no
30.0000,admin.,single,secondary,no,585.0000,no,yes,cellular,2.0000,feb,7.0000,6.0000,-1.0000,0.0000,unknown,no
29.0000,unemployed,single,tertiary,no,150.0000,yes,no,cellular,5.0000,may,165.0000,1.0000,-1.0000,0.0000,unknown,no
27.0000,services,married,secondary,no,202.0000,yes,no,telephone,8.0000,jul,212.0000,2.0000,-1.0000,0.0000,unknown,no
57.0000,admin.,married,secondary,no,2137.0000,no,no,telephone,8.0000,jul,132.0000,7.0000,-1.0000,0.0000,unknown,no
38.0000,self-employed,divorced,secondary,no,2674.0000,yes,no,unknown,19.0000,jun,163.0000,2.0000,-1.0000,0.0000,unknown,no
43.0000,blue-collar,married,secondary,no,625.0000,yes,no,unknown,30.0000,sep,175.0000,1.0000,-1.0000,0.0000,unknown,no
35.0000,management,single,secondary,no,73.0000,yes,no,unknown,28.0000,may,79.0000,2.0000,-1.0000,0.0000,unknown,no
38.0000,management,married,tertiary,no,2656.0000,no,no,cellular,8.0000,jul,230.0000,2.0000,-1.0000,0.0000,unknown,no
36.0000,blue-collar,married,secondary,no,0.0000,no,no,cellular,15.0000,jul,794.0000,1.0000,-1.0000,0.0000,unknown,no
40.0000,blue-collar,married,secondary,no,95.0000,no,yes,unknown,20.0000,jun,61.0000,4.0000,-1.0000,0.0000,unknown,no
50.0000,blue-collar,married,primary,no,106.0000,no,no,cellular,12.0000,aug,460.0000,2.0000,-1.0000,0.0000,unknown,no
31.0000,management,married,tertiary,no,477.0000,yes,no,cellular,21.0000,nov,77.0000,5.0000,-1.0000,0.0000,unknown,no
33.0000,services,divorced,secondary,no,1529.0000,yes,no,telephone,18.0000,nov,41.0000,1.0000,-1.0000,0.0000,unknown,no
52.0000,blue-collar,married,primary,no,924.0000,no,no,cellular,21.0000,aug,93.0000,4.0000,-1.0000,0.0000,unknown,no
30.0000,admin.,single,secondary,no,457.0000,no,no,cellular,27.0000,apr,90.0000,2.0000,-1.0000,0.0000,unknown,no
40.0000,admin.,married,secondary,no,0.0000,yes,no,cellular,3.0000,feb,561.0000,1.0000,201.0000,1.0000,failure,no
50.0000,admin.,married,secondary,no,736.0000,yes,no,unknown,14.0000,may,74.0000,1.0000,-1.0000,0.0000,unknown,no
32.0000,management,married,tertiary,no,0.0000,no,no,cellular,29.0000,aug,183.0000,2.0000,-1.0000,0.0000,unknown,no
36.0000,admin.,single,secondary,no,787.0000,no,no,unknown,17.0000,jun,92.0000,1.0000,-1.0000,0.0000,unknown,no
48.0000,services,married,secondary,no,1573.0000,no,no,cellular,5.0000,aug,165.0000,1.0000,-1.0000,0.0000,unknown,no
72.0000,retired,married,primary,no,0.0000,no,no,cellular,29.0000,dec,215.0000,2.0000,-1.0000,0.0000,unknown,no
46.0000,blue-collar,married,secondary,no,524.0000,yes,no,telephone,5.0000,may,15.0000,7.0000,-1.0000,0.0000,unknown,no
45.0000,blue-collar,married,primary,no,1558.0000,yes,no,cellular,6.0000,may,179.0000,1.0000,-1.0000,0.0000,unknown,no
50.0000,admin.,married,secondary,no,159.0000,yes,no,unknown,7.0000,may,216.0000,2.0000,-1.0000,0.0000,unknown,no
40.0000,management,single,unknown,no,838.0000,yes,no,unknown,12.0000,may,619.0000,3.0000,-1.0000,0.0000,unknown,no
49.0000,technician,married,secondary,no,3144.0000,no,no,cellular,31.0000,jul,349.0000,2.0000,-1.0000,0.0000,unknown,no
42.0000,services,married,secondary,no,737.0000,yes,no,unknown,14.0000,may,762.0000,2.0000,-1.0000,0.0000,unknown,no
36.0000,admin.,married,secondary,no,162.0000,yes,yes,cellular,20.0000,apr,340.0000,2.0000,-1.0000,0.0000,unknown,no
37.0000,technician,married,primary,no,0.0000,yes,no,unknown,6.0000,may,76.0000,4.0000,-1.0000,0.0000,unknown,no
59.0000,retired,divorced,primary,no,217.0000,yes,no,unknown,26.0000,may,574.0000,3.0000,-1.0000,0.0000,unknown,no
53.0000,management,married,secondary,no,2895.0000,yes,no,unknown,29.0000,may,74.0000,1.0000,-1.0000,0.0000,unknown,no
53.0000,management,married,tertiary,no,0.0000,yes,no,cellular,14.0000,jul,85.0000,3.0000,-1.0000,0.0000,unknown,no
30.0000,technician,married,secondary,no,-280.0000,yes,no,cellular,17.0000,apr,609.0000,2.0000,266.0000,2.0000,failure,no
44.0000,services,married,secondary,no,808.0000,yes,no,unknown,2.0000,jun,67.0000,2.0000,-1.0000,0.0000,unknown,no
51.0000,blue-collar,married,primary,no,0.0000,no,no,unknown,9.0000,jun,166.0000,2.0000,-1.0000,0.0000,unknown,no
30.0000,blue-collar,married,secondary,no,246.0000,yes,no,cellular,18.0000,nov,166.0000,2.0000,113.0000,5.0000,failure,no
42.0000,blue-collar,married,secondary,no,-972.0000,yes,no,unknown,29.0000,may,146.0000,1.0000,-1.0000,0.0000,unknown,no
48.0000,blue-collar,married,secondary,no,750.0000,no,no,cellular,5.0000,feb,85.0000,2.0000,8.0000,2.0000,other,no
40.0000,unemployed,married,tertiary,no,2430.0000,no,no,cellular,24.0000,aug,87.0000,2.0000,-1.0000,0.0000,unknown,no
36.0000,technician,married,secondary,no,-179.0000,yes,no,cellular,17.0000,jul,144.0000,1.0000,-1.0000,0.0000,unknown,no
40.0000,admin.,married,secondary,no,1412.0000,no,no,cellular,31.0000,jul,48.0000,3.0000,-1.0000,0.0000,unknown,no
39.0000,management,married,tertiary,no,51.0000,no,no,cellular,20.0000,aug,140.0000,2.0000,-1.0000,0.0000,unknown,no
41.0000,services,married,unknown,no,88.0000,yes,no,cellular,11.0000,may,105.0000,1.0000,336.0000,2.0000,failure,no
42.0000,housemaid,married,primary,no,-209.0000,no,yes,cellular,11.0000,aug,90.0000,2.0000,-1.0000,0.0000,unknown,no
50.0000,housemaid,single,secondary,no,799.0000,no,no,telephone,28.0000,jan,63.0000,1.0000,-1.0000,0.0000,unknown,no
58.0000,retired,married,tertiary,no,4048.0000,no,yes,cellular,15.0000,jul,270.0000,5.0000,-1.0000,0.0000,unknown,no
70.0000,retired,married,secondary,no,1310.0000,no,no,cellular,15.0000,oct,634.0000,1.0000,-1.0000,0.0000,unknown,no
29.0000,management,single,tertiary,no,573.0000,yes,yes,unknown,16.0000,jun,190.0000,4.0000,-1.0000,0.0000,unknown,no
56.0000,management,married,tertiary,no,6798.0000,yes,no,cellular,17.0000,nov,250.0000,1.0000,-1.0000,0.0000,unknown,no
32.0000,self-employed,married,tertiary,no,1214.0000,no,no,cellular,11.0000,aug,104.0000,2.0000,-1.0000,0.0000,unknown,no
39.0000,technician,single,unknown,no,75.0000,no,no,unknown,6.0000,jun,26.0000,1.0000,-1.0000,0.0000,unknown,no
33.0000,management,divorced,tertiary,no,387.0000,no,no,cellular,6.0000,feb,17.0000,5.0000,-1.0000,0.0000,unknown,no
47.0000,technician,married,secondary,no,2246.0000,yes,no,cellular,10.0000,jul,330.0000,1.0000,-1.0000,0.0000,unknown,no
39.0000,blue-collar,divorced,primary,no,3.0000,no,yes,unknown,1.0000,jul,625.0000,1.0000,-1.0000,0.0000,unknown,no
34.0000,technician,married,secondary,no,883.0000,no,no,cellular,14.0000,aug,163.0000,3.0000,-1.0000,0.0000,unknown,no
36.0000,blue-collar,married,primary,no,1503.0000,no,no,cellular,19.0000,nov,138.0000,1.0000,-1.0000,0.0000,unknown,no
40.0000,blue-collar,married,primary,no,-322.0000,yes,yes,unknown,6.0000,may,144.0000,1.0000,-1.0000,0.0000,unknown,no
34.0000,technician,married,primary,no,1301.0000,no,no,cellular,2.0000,feb,56.0000,1.0000,-1.0000,0.0000,unknown,no
54.0000,blue-collar,married,primary,no,950.0000,yes,no,unknown,15.0000,may,285.0000,2.0000,-1.0000,0.0000,unknown,no
36.0000,management,married,tertiary,no,2326.0000,yes,no,cellular,20.0000,nov,7.0000,5.0000,-1.0000,0.0000,unknown,no
34.0000,blue-collar,married,primary,no,-78.0000,yes,no,unknown,9.0000,may,198.0000,1.0000,-1.0000,0.0000,unknown,no
48.0000,technician,divorced,tertiary,no,113.0000,no,yes,cellular,22.0000,jul,38.0000,1.0000,-1.0000,0.0000,unknown,no
35.0000,services,married,tertiary,no,4564.0000,no,no,cellular,18.0000,aug,45.0000,6.0000,-1.0000,0.0000,unknown,no
33.0000,services,married,secondary,no,387.0000,yes,no,cellular,7.0000,apr,327.0000,2.0000,138.0000,2.0000,failure,no
42.0000,technician,married,secondary,no,1865.0000,yes,no,unknown,15.0000,may,164.0000,1.0000,-1.0000,0.0000,unknown,no
31.0000,technician,single,secondary,no,4105.0000,no,no,cellular,30.0000,apr,264.0000,1.0000,-1.0000,0.0000,unknown,no
54.0000,blue-collar,married,primary,no,258.0000,no,no,telephone,25.0000,may,86.0000,1.0000,88.0000,1.0000,failure,no
55.0000,management,married,primary,no,19.0000,yes,no,unknown,16.0000,may,56.0000,3.0000,-1.0000,0.0000,unknown,no
30.0000,services,married,secondary,no,1808.0000,yes,no,cellular,18.0000,may,83.0000,2.0000,-1.0000,0.0000,unknown,no
59.0000,management,divorced,tertiary,no,1304.0000,no,no,unknown,18.0000,jun,220.0000,1.0000,-1.0000,0.0000,unknown,no
50.0000,admin.,single,secondary,no,3702.0000,no,no,cellular,16.0000,oct,109.0000,5.0000,-1.0000,0.0000,unknown,no
59.0000,retired,married,secondary,no,163.0000,no,no,cellular,24.0000,jul,464.0000,1.0000,-1.0000,0.0000,unknown,no
